site,lat,long,year,month,vpdmax
BM,36.06,-118.39,1966,4,10.9479999542236
BM,36.06,-118.39,1966,5,11.3929996490479
BM,36.06,-118.39,1966,6,13.2589998245239
BM,36.06,-118.39,1966,7,16.4309997558594
BM,36.06,-118.39,1966,8,19.8460006713867
BM,36.06,-118.39,1966,9,14.5939998626709
BM,36.06,-118.39,1966,10,11.7880001068115
BM,36.06,-118.39,1966,11,5.61800003051758
BM,36.06,-118.39,1966,12,5.45800018310547
BM,36.06,-118.39,1967,1,6.01599979400635
BM,36.06,-118.39,1967,2,7.22499990463257
BM,36.06,-118.39,1967,3,5.6560001373291
BM,36.06,-118.39,1967,4,3.98499989509583
BM,36.06,-118.39,1967,5,8.79300022125244
BM,36.06,-118.39,1967,6,10.081000328064
BM,36.06,-118.39,1967,7,18.0249996185303
BM,36.06,-118.39,1967,8,20.1669998168945
BM,36.06,-118.39,1967,9,12.9490003585815
BM,36.06,-118.39,1967,10,14.4230003356934
BM,36.06,-118.39,1967,11,7.3730001449585
BM,36.06,-118.39,1967,12,4.1230001449585
BM,36.06,-118.39,1968,1,5.63100004196167
BM,36.06,-118.39,1968,2,4.28599977493286
BM,36.06,-118.39,1968,3,5.56599998474121
BM,36.06,-118.39,1968,4,8.22399997711182
BM,36.06,-118.39,1968,5,9.39999961853027
BM,36.06,-118.39,1968,6,15.2559995651245
BM,36.06,-118.39,1968,7,16.9090003967285
BM,36.06,-118.39,1968,8,15.6470003128052
BM,36.06,-118.39,1968,9,17.2770004272461
BM,36.06,-118.39,1968,10,11.2489995956421
BM,36.06,-118.39,1968,11,6.30399990081787
BM,36.06,-118.39,1968,12,4.42600011825562
BM,36.06,-118.39,1969,1,5.16300010681152
BM,36.06,-118.39,1969,2,3.03900003433228
BM,36.06,-118.39,1969,3,5.33300018310547
BM,36.06,-118.39,1969,4,7.8899998664856
BM,36.06,-118.39,1969,5,10.451000213623
BM,36.06,-118.39,1969,6,8.81599998474121
BM,36.06,-118.39,1969,7,15.4980001449585
BM,36.06,-118.39,1969,8,21.4109992980957
BM,36.06,-118.39,1969,9,15.2440004348755
BM,36.06,-118.39,1969,10,9.42599964141846
BM,36.06,-118.39,1969,11,7.91599988937378
BM,36.06,-118.39,1969,12,5.74399995803833
BM,36.06,-118.39,1970,1,5.24100017547607
BM,36.06,-118.39,1970,2,5.53399991989136
BM,36.06,-118.39,1970,3,5.91099977493286
BM,36.06,-118.39,1970,4,6.63600015640259
BM,36.06,-118.39,1970,5,11.3400001525879
BM,36.06,-118.39,1970,6,12.0120000839233
BM,36.06,-118.39,1970,7,17.4769992828369
BM,36.06,-118.39,1970,8,19.048999786377
BM,36.06,-118.39,1970,9,17.136999130249
BM,36.06,-118.39,1970,10,11.2629995346069
BM,36.06,-118.39,1970,11,7.22399997711182
BM,36.06,-118.39,1970,12,3.66400003433228
BM,36.06,-118.39,1971,1,6.44199991226196
BM,36.06,-118.39,1971,2,6.06400012969971
BM,36.06,-118.39,1971,3,6.78000020980835
BM,36.06,-118.39,1971,4,6.73999977111816
BM,36.06,-118.39,1971,5,4.60500001907349
BM,36.06,-118.39,1971,6,12.4610004425049
BM,36.06,-118.39,1971,7,18.1840000152588
BM,36.06,-118.39,1971,8,18.8279991149902
BM,36.06,-118.39,1971,9,16.7770004272461
BM,36.06,-118.39,1971,10,8.79800033569336
BM,36.06,-118.39,1971,11,6.41099977493286
BM,36.06,-118.39,1971,12,3.18799996376038
BM,36.06,-118.39,1972,1,6.28700017929077
BM,36.06,-118.39,1972,2,6.15799999237061
BM,36.06,-118.39,1972,3,8.38599967956543
BM,36.06,-118.39,1972,4,8.0629997253418
BM,36.06,-118.39,1972,5,10.1070003509521
BM,36.06,-118.39,1972,6,12.9090003967285
BM,36.06,-118.39,1972,7,19.5480003356934
BM,36.06,-118.39,1972,8,16.8400001525879
BM,36.06,-118.39,1972,9,11.7889995574951
BM,36.06,-118.39,1972,10,6.25899982452393
BM,36.06,-118.39,1972,11,5.11899995803833
BM,36.06,-118.39,1972,12,4.84999990463257
BM,36.06,-118.39,1974,1,4.52500009536743
BM,36.06,-118.39,1974,2,6.4539999961853
BM,36.06,-118.39,1974,3,5.20499992370605
BM,36.06,-118.39,1974,4,8.69200038909912
BM,36.06,-118.39,1974,5,11.1789999008179
BM,36.06,-118.39,1974,6,17.4580001831055
BM,36.06,-118.39,1974,7,15.753999710083
BM,36.06,-118.39,1974,8,19.4220008850098
BM,36.06,-118.39,1974,9,17.8330001831055
BM,36.06,-118.39,1974,10,9.21500015258789
BM,36.06,-118.39,1974,11,7.53399991989136
BM,36.06,-118.39,1974,12,5.40199995040894
BM,36.06,-118.39,1975,1,7.14300012588501
BM,36.06,-118.39,1975,2,4.69099998474121
BM,36.06,-118.39,1975,3,4.40000009536743
BM,36.06,-118.39,1975,4,4.56400012969971
BM,36.06,-118.39,1975,5,10.3909997940063
BM,36.06,-118.39,1975,6,13.9499998092651
BM,36.06,-118.39,1975,7,17.0410003662109
BM,36.06,-118.39,1975,8,17.9099998474121
BM,36.06,-118.39,1975,9,15.5950002670288
BM,36.06,-118.39,1975,10,9.69099998474121
BM,36.06,-118.39,1975,11,8.0319995880127
BM,36.06,-118.39,1975,12,7.28900003433228
BM,36.06,-118.39,1977,1,5.74499988555908
BM,36.06,-118.39,1977,2,7.88399982452393
BM,36.06,-118.39,1977,3,5.17500019073486
BM,36.06,-118.39,1977,4,10.5979995727539
BM,36.06,-118.39,1977,5,5.84100008010864
BM,36.06,-118.39,1977,6,14.9160003662109
BM,36.06,-118.39,1977,7,18.2159996032715
BM,36.06,-118.39,1977,8,19.1800003051758
BM,36.06,-118.39,1977,9,14.5329999923706
BM,36.06,-118.39,1977,10,12.0860004425049
BM,36.06,-118.39,1977,11,8.8149995803833
BM,36.06,-118.39,1977,12,6.4850001335144
BM,36.06,-118.39,1978,1,3.98399996757507
BM,36.06,-118.39,1978,2,4.75600004196167
BM,36.06,-118.39,1978,3,5.55399990081787
BM,36.06,-118.39,1978,4,5.70800018310547
BM,36.06,-118.39,1978,5,10.793999671936
BM,36.06,-118.39,1978,6,14.3640003204346
BM,36.06,-118.39,1978,7,16.1709995269775
BM,36.06,-118.39,1978,8,17.9629993438721
BM,36.06,-118.39,1978,9,13.1899995803833
BM,36.06,-118.39,1978,10,12.7519998550415
BM,36.06,-118.39,1978,11,5.2480001449585
BM,36.06,-118.39,1978,12,5.19999980926514
BM,36.06,-118.39,1980,1,5.12799978256226
BM,36.06,-118.39,1980,2,6.15100002288818
BM,36.06,-118.39,1980,3,4.96500015258789
BM,36.06,-118.39,1980,4,8.56700038909912
BM,36.06,-118.39,1980,5,5.01300001144409
BM,36.06,-118.39,1980,6,12.4370002746582
BM,36.06,-118.39,1980,7,16.6840000152588
BM,36.06,-118.39,1980,8,17.2000007629395
BM,36.06,-118.39,1980,9,15.7559995651245
BM,36.06,-118.39,1980,10,11.4230003356934
BM,36.06,-118.39,1980,11,10.2629995346069
BM,36.06,-118.39,1980,12,8.47999954223633
BM,36.06,-118.39,1981,1,5.86800003051758
BM,36.06,-118.39,1981,2,7.14400005340576
BM,36.06,-118.39,1981,3,4.58199977874756
BM,36.06,-118.39,1981,4,9.21300029754639
BM,36.06,-118.39,1981,5,9.59899997711182
BM,36.06,-118.39,1981,6,17.7360000610352
BM,36.06,-118.39,1981,7,18.9610004425049
BM,36.06,-118.39,1981,8,20.5289993286133
BM,36.06,-118.39,1981,9,15.960000038147
BM,36.06,-118.39,1981,10,7.42899990081787
BM,36.06,-118.39,1981,11,6.9539999961853
BM,36.06,-118.39,1981,12,6.42799997329712
BM,36.06,-118.39,1982,1,4.99399995803833
BM,36.06,-118.39,1982,2,5.86499977111816
BM,36.06,-118.39,1982,3,4.14599990844727
BM,36.06,-118.39,1982,4,6.76100015640259
BM,36.06,-118.39,1982,5,9.72599983215332
BM,36.06,-118.39,1982,6,9.85200023651123
BM,36.06,-118.39,1982,7,14.8020000457764
BM,36.06,-118.39,1982,8,18.5550003051758
BM,36.06,-118.39,1982,9,12.9610004425049
BM,36.06,-118.39,1982,10,10.3870000839233
BM,36.06,-118.39,1982,11,6.1710000038147
BM,36.06,-118.39,1982,12,5.20800018310547
BM,36.06,-118.39,1983,1,6.13800001144409
BM,36.06,-118.39,1983,2,4.30800008773804
BM,36.06,-118.39,1983,3,3.72000002861023
BM,36.06,-118.39,1983,4,4.68499994277954
BM,36.06,-118.39,1983,5,9.55300045013428
BM,36.06,-118.39,1983,6,13.289999961853
BM,36.06,-118.39,1983,7,16.1000003814697
BM,36.06,-118.39,1983,8,14.8940000534058
BM,36.06,-118.39,1983,9,14.2410001754761
BM,36.06,-118.39,1983,10,8.72799968719482
BM,36.06,-118.39,1983,11,5.14499998092651
BM,36.06,-118.39,1983,12,4.23299980163574
BM,36.06,-118.39,1984,1,7.26100015640259
BM,36.06,-118.39,1984,2,6.75400018692017
BM,36.06,-118.39,1984,3,7.26000022888184
BM,36.06,-118.39,1984,4,6.86899995803833
BM,36.06,-118.39,1984,5,12.6070003509521
BM,36.06,-118.39,1984,6,12.5920000076294
BM,36.06,-118.39,1984,7,14.3339996337891
BM,36.06,-118.39,1984,8,15.2569999694824
BM,36.06,-118.39,1984,9,14.2410001754761
BM,36.06,-118.39,1984,10,7.56699991226196
BM,36.06,-118.39,1984,11,5.32200002670288
BM,36.06,-118.39,1984,12,4.35599994659424
BM,36.06,-118.39,1985,1,5.52099990844727
BM,36.06,-118.39,1985,2,6.10599994659424
BM,36.06,-118.39,1985,3,4.64099979400635
BM,36.06,-118.39,1985,4,9.72999954223633
BM,36.06,-118.39,1985,5,11.3660001754761
BM,36.06,-118.39,1985,6,15.6160001754761
BM,36.06,-118.39,1985,7,17.0690002441406
BM,36.06,-118.39,1985,8,18.3409996032715
BM,36.06,-118.39,1985,9,9.5649995803833
BM,36.06,-118.39,1985,10,9.6560001373291
BM,36.06,-118.39,1985,11,4.98699998855591
BM,36.06,-118.39,1985,12,6.66699981689453
BM,36.06,-118.39,1986,1,7.40199995040894
BM,36.06,-118.39,1986,2,4.03200006484985
BM,36.06,-118.39,1986,3,6.16699981689453
BM,36.06,-118.39,1986,4,7.86700010299683
BM,36.06,-118.39,1986,5,10.6190004348755
BM,36.06,-118.39,1986,6,15.1999998092651
BM,36.06,-118.39,1986,7,14.2530002593994
BM,36.06,-118.39,1986,8,18.9190006256104
BM,36.06,-118.39,1986,9,10.6569995880127
BM,36.06,-118.39,1986,10,8.89099979400635
BM,36.06,-118.39,1986,11,7.92799997329712
BM,36.06,-118.39,1986,12,6.1230001449585
BM,36.06,-118.39,1987,1,5.68900012969971
BM,36.06,-118.39,1987,2,4.85599994659424
BM,36.06,-118.39,1987,3,5.0019998550415
BM,36.06,-118.39,1987,4,11.2959995269775
BM,36.06,-118.39,1987,5,8.02700042724609
BM,36.06,-118.39,1987,6,15.9870004653931
BM,36.06,-118.39,1987,7,15.2019996643066
BM,36.06,-118.39,1987,8,19.1569995880127
BM,36.06,-118.39,1987,9,15.1660003662109
BM,36.06,-118.39,1987,10,10.3540000915527
BM,36.06,-118.39,1987,11,5.63100004196167
BM,36.06,-118.39,1987,12,3.85400009155273
BM,36.06,-118.39,1988,1,5.91200017929077
BM,36.06,-118.39,1988,2,7.76300001144409
BM,36.06,-118.39,1988,3,7.36100006103516
BM,36.06,-118.39,1988,4,8.15299987792969
BM,36.06,-118.39,1988,5,9.75500011444092
BM,36.06,-118.39,1988,6,12.7130002975464
BM,36.06,-118.39,1988,7,18.2479991912842
BM,36.06,-118.39,1988,8,16.2350006103516
BM,36.06,-118.39,1988,9,15.7440004348755
BM,36.06,-118.39,1988,10,14.4270000457764
BM,36.06,-118.39,1988,11,6.33300018310547
BM,36.06,-118.39,1988,12,6.47599983215332
BM,36.06,-118.39,1989,1,5.46700000762939
BM,36.06,-118.39,1989,2,4.5149998664856
BM,36.06,-118.39,1989,3,6.84600019454956
BM,36.06,-118.39,1989,4,12.1859998703003
BM,36.06,-118.39,1989,5,10.0690002441406
BM,36.06,-118.39,1989,6,13.8629999160767
BM,36.06,-118.39,1989,7,19.5160007476807
BM,36.06,-118.39,1989,8,16.0890007019043
BM,36.06,-118.39,1989,9,13.5089998245239
BM,36.06,-118.39,1989,10,9.82699966430664
BM,36.06,-118.39,1989,11,10.1630001068115
BM,36.06,-118.39,1989,12,8.93400001525879
BM,36.06,-118.39,1990,1,5.74499988555908
BM,36.06,-118.39,1990,2,4.69700002670288
BM,36.06,-118.39,1990,3,6.73400020599365
BM,36.06,-118.39,1990,4,7.82200002670288
BM,36.06,-118.39,1990,5,8.875
BM,36.06,-118.39,1990,6,14.3549995422363
BM,36.06,-118.39,1990,7,15.9980001449585
BM,36.06,-118.39,1990,8,16.6949996948242
BM,36.06,-118.39,1990,9,12.1269998550415
BM,36.06,-118.39,1990,10,12.9250001907349
BM,36.06,-118.39,1990,11,8.6879997253418
BM,36.06,-118.39,1990,12,6.02500009536743
BM,36.06,-118.39,1991,1,6.17199993133545
BM,36.06,-118.39,1991,2,8.16899967193604
BM,36.06,-118.39,1991,3,3.17799997329712
BM,36.06,-118.39,1991,4,6.74200010299683
BM,36.06,-118.39,1991,5,7.4229998588562
BM,36.06,-118.39,1991,6,11.8940000534058
BM,36.06,-118.39,1991,7,16.1590003967285
BM,36.06,-118.39,1991,8,15.2170000076294
BM,36.06,-118.39,1991,9,13.5
BM,36.06,-118.39,1991,10,12.4320001602173
BM,36.06,-118.39,1991,11,7.77699995040894
BM,36.06,-118.39,1991,12,6.33699989318848
BM,36.06,-118.39,1992,1,7.20699977874756
BM,36.06,-118.39,1992,2,4.37200021743774
BM,36.06,-118.39,1992,3,3.62100005149841
BM,36.06,-118.39,1992,4,9.7790002822876
BM,36.06,-118.39,1992,5,10.9770002365112
BM,36.06,-118.39,1992,6,11.5190000534058
BM,36.06,-118.39,1992,7,11.8870000839233
BM,36.06,-118.39,1992,8,19.507999420166
BM,36.06,-118.39,1992,9,16.1469993591309
BM,36.06,-118.39,1992,10,12.3909997940063
BM,36.06,-118.39,1992,11,7.92999982833862
BM,36.06,-118.39,1992,12,5.48000001907349
BM,36.06,-118.39,1993,1,5.01800012588501
BM,36.06,-118.39,1993,2,2.36299991607666
BM,36.06,-118.39,1993,3,5.38899993896484
BM,36.06,-118.39,1993,4,6.98899984359741
BM,36.06,-118.39,1993,5,8.81700038909912
BM,36.06,-118.39,1993,6,13.1529998779297
BM,36.06,-118.39,1993,7,16.8950004577637
BM,36.06,-118.39,1993,8,19.3889999389648
BM,36.06,-118.39,1993,9,18.2390003204346
BM,36.06,-118.39,1993,10,10.08899974823
BM,36.06,-118.39,1993,11,8.44999980926514
BM,36.06,-118.39,1993,12,6.44000005722046
BM,36.06,-118.39,1994,1,6.73199987411499
BM,36.06,-118.39,1994,2,4.35799980163574
BM,36.06,-118.39,1994,3,7.43800020217896
BM,36.06,-118.39,1994,4,7.94899988174438
BM,36.06,-118.39,1994,5,8.72000026702881
BM,36.06,-118.39,1994,6,17.2590007781982
BM,36.06,-118.39,1994,7,19.5400009155273
BM,36.06,-118.39,1994,8,20.94700050354
BM,36.06,-118.39,1994,9,15.0920000076294
BM,36.06,-118.39,1994,10,9.41699981689453
BM,36.06,-118.39,1994,11,5.44799995422363
BM,36.06,-118.39,1994,12,5.10099983215332
BM,36.06,-118.39,1995,1,3.25999999046326
BM,36.06,-118.39,1995,2,8.0319995880127
BM,36.06,-118.39,1995,3,4.19500017166138
BM,36.06,-118.39,1995,4,6.73899984359741
BM,36.06,-118.39,1995,5,5.24300003051758
BM,36.06,-118.39,1995,6,11.0710000991821
BM,36.06,-118.39,1995,7,16.3939990997314
BM,36.06,-118.39,1995,8,20.3290004730225
BM,36.06,-118.39,1995,9,17.6319999694824
BM,36.06,-118.39,1995,10,13.9720001220703
BM,36.06,-118.39,1995,11,10.8009996414185
BM,36.06,-118.39,1995,12,6.59000015258789
BM,36.06,-118.39,1996,1,7.31199979782104
BM,36.06,-118.39,1996,2,3.84299993515015
BM,36.06,-118.39,1996,3,6.96400022506714
BM,36.06,-118.39,1996,4,11.9709997177124
BM,36.06,-118.39,1996,5,10.0839996337891
BM,36.06,-118.39,1996,6,14.4519996643066
BM,36.06,-118.39,1996,7,17.556999206543
BM,36.06,-118.39,1996,8,21.2280006408691
BM,36.06,-118.39,1996,9,16.3719997406006
BM,36.06,-118.39,1996,10,12.1909999847412
BM,36.06,-118.39,1996,11,6.94999980926514
BM,36.06,-118.39,1996,12,5.82000017166138
BM,36.06,-118.39,1997,1,4.48799991607666
BM,36.06,-118.39,1997,2,5.80900001525879
BM,36.06,-118.39,1997,3,10.1510000228882
BM,36.06,-118.39,1997,4,7.95900011062622
BM,36.06,-118.39,1997,5,12.5299997329712
BM,36.06,-118.39,1997,6,12.5920000076294
BM,36.06,-118.39,1997,7,16.7469997406006
BM,36.06,-118.39,1997,8,20.3889999389648
BM,36.06,-118.39,1997,9,14.2609996795654
BM,36.06,-118.39,1997,10,11.0520000457764
BM,36.06,-118.39,1997,11,7.84899997711182
BM,36.06,-118.39,1997,12,6.13399982452393
BM,36.06,-118.39,1998,1,5.57999992370605
BM,36.06,-118.39,1998,2,3.11999988555908
BM,36.06,-118.39,1998,3,5.81899976730347
BM,36.06,-118.39,1998,4,5.71299982070923
BM,36.06,-118.39,1998,5,4.98799991607666
BM,36.06,-118.39,1998,6,9.14099979400635
BM,36.06,-118.39,1998,7,16.9160003662109
BM,36.06,-118.39,1998,8,19.386999130249
BM,36.06,-118.39,1998,9,9.7819995880127
BM,36.06,-118.39,1998,10,9.55099964141846
BM,36.06,-118.39,1998,11,7.12799978256226
BM,36.06,-118.39,1998,12,6.96500015258789
BM,36.06,-118.39,1999,1,7.28499984741211
BM,36.06,-118.39,1999,2,5.87099981307983
BM,36.06,-118.39,1999,3,5.54699993133545
BM,36.06,-118.39,1999,4,6.34800004959106
BM,36.06,-118.39,1999,5,8.51399993896484
BM,36.06,-118.39,1999,6,14.1070003509521
BM,36.06,-118.39,1999,7,18.2700004577637
BM,36.06,-118.39,1999,8,18.8540000915527
BM,36.06,-118.39,1999,9,17.6870002746582
BM,36.06,-118.39,1999,10,19.3799991607666
BM,36.06,-118.39,1999,11,11.7150001525879
BM,36.06,-118.39,1999,12,8.80700016021729
BM,36.06,-118.39,2000,1,6.19099998474121
BM,36.06,-118.39,2000,2,5.30200004577637
BM,36.06,-118.39,2000,3,6.79099988937378
BM,36.06,-118.39,2000,4,11.7790002822876
BM,36.06,-118.39,2000,5,14.9969997406006
BM,36.06,-118.39,2000,6,20.8549995422363
BM,36.06,-118.39,2000,7,22.7049999237061
BM,36.06,-118.39,2000,8,21.753999710083
BM,36.06,-118.39,2000,9,20.4489994049072
BM,36.06,-118.39,2000,10,11.0279998779297
BM,36.06,-118.39,2000,11,7.55499982833862
BM,36.06,-118.39,2000,12,9.21399974822998
BM,36.06,-118.39,2001,1,5.83699989318848
BM,36.06,-118.39,2001,2,5.2810001373291
BM,36.06,-118.39,2001,3,6.84700012207031
BM,36.06,-118.39,2001,4,8.96199989318848
BM,36.06,-118.39,2001,5,16.1849994659424
BM,36.06,-118.39,2001,6,19.673999786377
BM,36.06,-118.39,2001,7,18.8229999542236
BM,36.06,-118.39,2001,8,26.3959999084473
BM,36.06,-118.39,2001,9,22.5860004425049
BM,36.06,-118.39,2001,10,17.9580001831055
BM,36.06,-118.39,2001,11,6.82499980926514
BM,36.06,-118.39,2001,12,5.26599979400635
BM,36.06,-118.39,2002,1,7.48299980163574
BM,36.06,-118.39,2002,2,9.21399974822998
BM,36.06,-118.39,2002,3,7.05399990081787
BM,36.06,-118.39,2002,4,11.4219999313354
BM,36.06,-118.39,2002,5,12.6529998779297
BM,36.06,-118.39,2002,6,18.0849990844727
BM,36.06,-118.39,2002,7,24.4589996337891
BM,36.06,-118.39,2002,8,26.0860004425049
BM,36.06,-118.39,2002,9,20.132999420166
BM,36.06,-118.39,2002,10,13.710000038147
BM,36.06,-118.39,2002,11,9.59000015258789
BM,36.06,-118.39,2002,12,5.10699987411499
BM,36.06,-118.39,2003,1,9.37899971008301
BM,36.06,-118.39,2003,2,5.55299997329712
BM,36.06,-118.39,2003,3,6.47499990463257
BM,36.06,-118.39,2003,4,6.47300004959106
BM,36.06,-118.39,2003,5,12.9040002822876
BM,36.06,-118.39,2003,6,18.5030002593994
BM,36.06,-118.39,2003,7,23.556999206543
BM,36.06,-118.39,2003,8,18.5849990844727
BM,36.06,-118.39,2003,9,22.0069999694824
BM,36.06,-118.39,2003,10,19.9850006103516
BM,36.06,-118.39,2003,11,6.34499979019165
BM,36.06,-118.39,2003,12,6.34100008010864
BM,36.06,-118.39,2004,1,6.60400009155273
BM,36.06,-118.39,2004,2,4.54500007629395
BM,36.06,-118.39,2004,3,10.9580001831055
BM,36.06,-118.39,2004,4,11.4250001907349
BM,36.06,-118.39,2004,5,13.5450000762939
BM,36.06,-118.39,2004,6,18.7929992675781
BM,36.06,-118.39,2004,7,26.6849994659424
BM,36.06,-118.39,2004,8,26.9260005950928
BM,36.06,-118.39,2004,9,22.9209995269775
BM,36.06,-118.39,2004,10,12.9519996643066
BM,36.06,-118.39,2004,11,7.35200023651123
BM,36.06,-118.39,2004,12,6.76399993896484
BM,36.06,-118.39,2005,1,4.69000005722046
BM,36.06,-118.39,2005,2,5.89200019836426
BM,36.06,-118.39,2005,3,8.40900039672852
BM,36.06,-118.39,2005,4,8.85900020599365
BM,36.06,-118.39,2005,5,10.9770002365112
BM,36.06,-118.39,2005,6,14.7130002975464
BM,36.06,-118.39,2005,7,22.7129993438721
BM,36.06,-118.39,2005,8,19.4449996948242
BM,36.06,-118.39,2005,9,17.1539993286133
BM,36.06,-118.39,2005,10,10.6020002365112
BM,36.06,-118.39,2005,11,9.4689998626709
BM,36.06,-118.39,2005,12,6.82499980926514
BM,36.06,-118.39,2006,1,6.6560001373291
BM,36.06,-118.39,2006,2,7.91300010681152
BM,36.06,-118.39,2006,3,4.56199979782104
BM,36.06,-118.39,2006,4,7.46400022506714
BM,36.06,-118.39,2006,5,11.9759998321533
BM,36.06,-118.39,2006,6,20.1660003662109
BM,36.06,-118.39,2006,7,21.0830001831055
BM,36.06,-118.39,2006,8,22.2329998016357
BM,36.06,-118.39,2006,9,18.9209995269775
BM,36.06,-118.39,2006,10,12.0659999847412
BM,36.06,-118.39,2006,11,10.875
BM,36.06,-118.39,2006,12,8.67199993133545
BM,36.06,-118.39,2007,1,8.19299983978271
BM,36.06,-118.39,2007,2,6.25299978256226
BM,36.06,-118.39,2007,3,10.206000328064
BM,36.06,-118.39,2007,4,10.5880002975464
BM,36.06,-118.39,2007,5,15.9409999847412
BM,36.06,-118.39,2007,6,21.6229991912842
BM,36.06,-118.39,2007,7,26.4990005493164
BM,36.06,-118.39,2007,8,25.2600002288818
BM,36.06,-118.39,2007,9,17.492000579834
BM,36.06,-118.39,2007,10,13.2690000534058
BM,36.06,-118.39,2007,11,12.2239999771118
BM,36.06,-118.39,2007,12,6.0479998588562
BM,36.06,-118.39,2008,1,6.10599994659424
BM,36.06,-118.39,2008,2,7.05999994277954
BM,36.06,-118.39,2008,3,8.29800033569336
BM,36.06,-118.39,2008,4,11.8190002441406
BM,36.06,-118.39,2008,5,11.3940000534058
BM,36.06,-118.39,2008,6,19.6509990692139
BM,36.06,-118.39,2008,7,21.3509998321533
BM,36.06,-118.39,2008,8,24.1340007781982
BM,36.06,-118.39,2008,9,20.4589996337891
BM,36.06,-118.39,2008,10,14.7580003738403
BM,36.06,-118.39,2008,11,9.81400012969971
BM,36.06,-118.39,2008,12,7.10300016403198
BM,36.06,-118.39,2009,1,9.43200016021729
BM,36.06,-118.39,2009,2,5.73799991607666
BM,36.06,-118.39,2009,3,7.39499998092651
BM,36.06,-118.39,2009,4,9.47200012207031
BM,36.06,-118.39,2009,5,15.0590000152588
BM,36.06,-118.39,2009,6,11.7609996795654
BM,36.06,-118.39,2009,7,25.0690002441406
BM,36.06,-118.39,2009,8,22.7520008087158
BM,36.06,-118.39,2009,9,22.8680000305176
BM,36.06,-118.39,2009,10,12.4849996566772
BM,36.06,-118.39,2009,11,10.9860000610352
BM,36.06,-118.39,2009,12,6.28000020980835
BM,36.06,-118.39,2010,1,6.99100017547607
BM,36.06,-118.39,2010,2,5.56799983978271
BM,36.06,-118.39,2010,3,7.82399988174438
BM,36.06,-118.39,2010,4,8.41499996185303
BM,36.06,-118.39,2010,5,8.56900024414062
BM,36.06,-118.39,2010,6,15.335000038147
BM,36.06,-118.39,2010,7,21.253999710083
BM,36.06,-118.39,2010,8,23.4330005645752
BM,36.06,-118.39,2010,9,21.7970008850098
BM,36.06,-118.39,2010,10,9.63099956512451
BM,36.06,-118.39,2010,11,8.77299976348877
BM,36.06,-118.39,2010,12,6.08500003814697
BM,36.06,-118.39,2011,1,8.35499954223633
BM,36.06,-118.39,2011,2,6.3730001449585
BM,36.06,-118.39,2011,3,5.92700004577637
BM,36.06,-118.39,2011,4,8.9689998626709
BM,36.06,-118.39,2011,5,8.60299968719482
BM,36.06,-118.39,2011,6,15.5880002975464
BM,36.06,-118.39,2011,7,18.3379993438721
BM,36.06,-118.39,2011,8,22.6159992218018
BM,36.06,-118.39,2011,9,17.8570003509521
BM,36.06,-118.39,2011,10,13.6190004348755
BM,36.06,-118.39,2011,11,9.20400047302246
BM,36.06,-118.39,2011,12,8.02099990844727
BM,36.06,-118.39,2012,1,10.4090003967285
BM,36.06,-118.39,2012,2,6.93699979782104
BM,36.06,-118.39,2012,3,7.83300018310547
BM,36.06,-118.39,2012,4,10.5979995727539
BM,36.06,-118.39,2012,5,14.6820001602173
BM,36.06,-118.39,2012,6,16.0100002288818
BM,36.06,-118.39,2012,7,20.2560005187988
BM,36.06,-118.39,2012,8,21.4769992828369
BM,36.06,-118.39,2012,9,19.7679996490479
BM,36.06,-118.39,2012,10,14.8280000686646
BM,36.06,-118.39,2012,11,10.0550003051758
BM,36.06,-118.39,2012,12,4.94500017166138
BM,36.06,-118.39,1908,1,6.50500011444092
BM,36.06,-118.39,1908,2,4.4229998588562
BM,36.06,-118.39,1908,3,6.84299993515015
BM,36.06,-118.39,1908,4,9.81599998474121
BM,36.06,-118.39,1908,5,8.81599998474121
BM,36.06,-118.39,1908,6,16.3439998626709
BM,36.06,-118.39,1908,7,26.7089996337891
BM,36.06,-118.39,1908,8,24.3969993591309
BM,36.06,-118.39,1908,9,13.3210000991821
BM,36.06,-118.39,1908,10,9.36900043487549
BM,36.06,-118.39,1908,11,9.02799987792969
BM,36.06,-118.39,1908,12,5.64599990844727
BM,36.06,-118.39,1909,1,4.75899982452393
BM,36.06,-118.39,1909,2,3.57100009918213
BM,36.06,-118.39,1909,3,4.38100004196167
BM,36.06,-118.39,1909,4,9.52999973297119
BM,36.06,-118.39,1909,5,11.3859996795654
BM,36.06,-118.39,1909,6,16.3920001983643
BM,36.06,-118.39,1909,7,18.3780002593994
BM,36.06,-118.39,1909,8,18.8649997711182
BM,36.06,-118.39,1909,9,10.2390003204346
BM,36.06,-118.39,1909,10,8.77600002288818
BM,36.06,-118.39,1909,11,5.26399993896484
BM,36.06,-118.39,1909,12,2.81299996376038
BM,36.06,-118.39,1910,1,3.67499995231628
BM,36.06,-118.39,1910,2,4.90500020980835
BM,36.06,-118.39,1910,3,6.41599988937378
BM,36.06,-118.39,1910,4,11.4010000228882
BM,36.06,-118.39,1910,5,13.2119998931885
BM,36.06,-118.39,1910,6,15.6639995574951
BM,36.06,-118.39,1910,7,16.8349990844727
BM,36.06,-118.39,1910,8,19.875
BM,36.06,-118.39,1910,9,11.7849998474121
BM,36.06,-118.39,1910,10,7.96400022506714
BM,36.06,-118.39,1910,11,6.00899982452393
