site,lat,long,year,month,tmean
BM,36.06,-118.39,1992,2,-0.598000049591064
BM,36.06,-118.39,1992,3,-0.557000041007996
BM,36.06,-118.39,1992,4,6.09800052642822
BM,36.06,-118.39,1992,5,8.98500061035156
BM,36.06,-118.39,1992,6,10.4060001373291
BM,36.06,-118.39,1992,7,12.8020009994507
BM,36.06,-118.39,1992,8,16.4270000457764
BM,36.06,-118.39,1992,9,12.6300010681152
BM,36.06,-118.39,1992,10,9.52700042724609
BM,36.06,-118.39,1992,11,2.53800010681152
BM,36.06,-118.39,1992,12,-3.11200022697449
BM,36.06,-118.39,1993,1,-2.01500010490417
BM,36.06,-118.39,1993,2,-3.7350001335144
BM,36.06,-118.39,1993,3,1.45400011539459
BM,36.06,-118.39,1993,4,2.757000207901
BM,36.06,-118.39,1993,5,6.97900056838989
BM,36.06,-118.39,1993,6,10.32200050354
BM,36.06,-118.39,1993,7,13.2680006027222
BM,36.06,-118.39,1993,8,14.7450008392334
BM,36.06,-118.39,1993,9,12.7290010452271
BM,36.06,-118.39,1993,10,7.38300037384033
BM,36.06,-118.39,1993,11,2.51200008392334
BM,36.06,-118.39,1993,12,-0.289000004529953
BM,36.06,-118.39,1994,1,1.21900010108948
BM,36.06,-118.39,1994,2,-3.04400014877319
BM,36.06,-118.39,1994,3,2.04200005531311
BM,36.06,-118.39,1994,4,2.68700003623962
BM,36.06,-118.39,1994,5,5.63400030136108
BM,36.06,-118.39,1994,6,12.9640007019043
BM,36.06,-118.39,1994,7,15.8000011444092
BM,36.06,-118.39,1994,8,16.5510005950928
BM,36.06,-118.39,1994,9,11.9750003814697
BM,36.06,-118.39,1994,10,5.78000020980835
BM,36.06,-118.39,1994,11,-1.99700009822845
BM,36.06,-118.39,1994,12,-0.940000057220459
BM,36.06,-118.39,1995,1,-2.95400023460388
BM,36.06,-118.39,1995,2,2.76700019836426
BM,36.06,-118.39,1995,3,-1.06800007820129
BM,36.06,-118.39,1995,4,1.12700009346008
BM,36.06,-118.39,1995,5,3.05600023269653
BM,36.06,-118.39,1995,6,8.79100036621094
BM,36.06,-118.39,1995,7,13.9350004196167
BM,36.06,-118.39,1995,8,16.0419998168945
BM,36.06,-118.39,1995,9,13.9990005493164
BM,36.06,-118.39,1995,10,10.1290006637573
BM,36.06,-118.39,1995,11,7.14800024032593
BM,36.06,-118.39,1995,12,0.535000026226044
BM,36.06,-118.39,1996,1,0.736000061035156
BM,36.06,-118.39,1996,2,-0.961000025272369
BM,36.06,-118.39,1996,3,0.540000021457672
BM,36.06,-118.39,1996,4,4.12600040435791
BM,36.06,-118.39,1996,5,7.24000024795532
BM,36.06,-118.39,1996,6,12.0240001678467
BM,36.06,-118.39,1996,7,16.4870014190674
BM,36.06,-118.39,1996,8,16.6440010070801
BM,36.06,-118.39,1996,9,11.9370002746582
BM,36.06,-118.39,1996,10,6.50500011444092
BM,36.06,-118.39,1996,11,2.96900010108948
BM,36.06,-118.39,1996,12,0.838000059127808
BM,36.06,-118.39,1997,1,-1.41300010681152
BM,36.06,-118.39,1997,2,-0.845000028610229
BM,36.06,-118.39,1997,3,3.60400009155273
BM,36.06,-118.39,1997,4,3.02700018882751
BM,36.06,-118.39,1997,5,9.25100040435791
BM,36.06,-118.39,1997,6,10.7570009231567
BM,36.06,-118.39,1997,7,13.7880010604858
BM,36.06,-118.39,1997,8,15.8250007629395
BM,36.06,-118.39,1997,9,12.3740005493164
BM,36.06,-118.39,1997,10,7.40300035476685
BM,36.06,-118.39,1997,11,2.93600010871887
BM,36.06,-118.39,1997,12,-1.52900004386902
BM,36.06,-118.39,1998,1,-0.741000056266785
BM,36.06,-118.39,1998,2,-3.75300025939941
BM,36.06,-118.39,1998,3,-0.157000005245209
BM,36.06,-118.39,1998,4,-0.32600000500679
BM,36.06,-118.39,1998,5,1.42200005054474
BM,36.06,-118.39,1998,6,8.41900062561035
BM,36.06,-118.39,1998,7,15.9320011138916
BM,36.06,-118.39,1998,8,17.3110008239746
BM,36.06,-118.39,1998,9,10.6110000610352
BM,36.06,-118.39,1998,10,5.95700025558472
BM,36.06,-118.39,1998,11,2.39300012588501
BM,36.06,-118.39,1998,12,-0.594000041484833
BM,36.06,-118.39,1999,1,1.0220000743866
BM,36.06,-118.39,1999,2,-0.619000017642975
BM,36.06,-118.39,1999,3,-0.427000015974045
BM,36.06,-118.39,1999,4,-0.114000007510185
BM,36.06,-118.39,1999,5,6.27400016784668
BM,36.06,-118.39,1999,6,10.8910007476807
BM,36.06,-118.39,1999,7,15.742000579834
BM,36.06,-118.39,1999,8,15.3240003585815
BM,36.06,-118.39,1999,9,14.4600009918213
BM,36.06,-118.39,1999,10,12.5640001296997
BM,36.06,-118.39,1999,11,6.36500024795532
BM,36.06,-118.39,1999,12,2.43800020217896
BM,36.06,-118.39,2000,1,0.559000015258789
BM,36.06,-118.39,2000,2,-0.67600005865097
BM,36.06,-118.39,2000,3,0.974000036716461
BM,36.06,-118.39,2000,4,5.77700042724609
BM,36.06,-118.39,2000,5,9.9970006942749
BM,36.06,-118.39,2000,6,14.9340009689331
BM,36.06,-118.39,2000,7,16.44700050354
BM,36.06,-118.39,2000,8,17.6220016479492
BM,36.06,-118.39,2000,9,14.2600002288818
BM,36.06,-118.39,2000,10,7.18400049209595
BM,36.06,-118.39,2000,11,0.929000020027161
BM,36.06,-118.39,2000,12,3.28400015830994
BM,36.06,-118.39,2001,1,-2.53900003433228
BM,36.06,-118.39,2001,2,-3.10600018501282
BM,36.06,-118.39,2001,3,2.07300019264221
BM,36.06,-118.39,2001,4,1.93900012969971
BM,36.06,-118.39,2001,5,12.0750007629395
BM,36.06,-118.39,2001,6,14.6310005187988
BM,36.06,-118.39,2001,7,16.1240005493164
BM,36.06,-118.39,2001,8,19.2160015106201
BM,36.06,-118.39,2001,9,15.7840003967285
BM,36.06,-118.39,2001,10,12.0930004119873
BM,36.06,-118.39,2001,11,3.72800016403198
BM,36.06,-118.39,2001,12,-0.960000038146973
BM,36.06,-118.39,2002,1,-0.263000011444092
BM,36.06,-118.39,2002,2,2.14200019836426
BM,36.06,-118.39,2002,3,-0.131000012159348
BM,36.06,-118.39,2002,4,4.9060001373291
BM,36.06,-118.39,2002,5,7.58700037002563
BM,36.06,-118.39,2002,6,13.3230009078979
BM,36.06,-118.39,2002,7,18.5130004882812
BM,36.06,-118.39,2002,8,17.7660007476807
BM,36.06,-118.39,2002,9,14.6140003204346
BM,36.06,-118.39,2002,10,8.17100048065186
BM,36.06,-118.39,2002,11,4.88100004196167
BM,36.06,-118.39,2002,12,-1.32400012016296
BM,36.06,-118.39,2003,1,3.93300008773804
BM,36.06,-118.39,2003,2,-0.996000051498413
BM,36.06,-118.39,2003,3,1.13200008869171
BM,36.06,-118.39,2003,4,0.255000025033951
BM,36.06,-118.39,2003,5,8.19400024414062
BM,36.06,-118.39,2003,6,14.4170007705688
BM,36.06,-118.39,2003,7,18.5410003662109
BM,36.06,-118.39,2003,8,17.226001739502
BM,36.06,-118.39,2003,9,16.1960010528564
BM,36.06,-118.39,2003,10,13.7300004959106
BM,36.06,-118.39,2003,11,1.04700005054474
BM,36.06,-118.39,2003,12,-0.142000004649162
BM,36.06,-118.39,2004,1,-0.486000031232834
BM,36.06,-118.39,2004,2,-2.76100015640259
BM,36.06,-118.39,2004,3,5.05600023269653
BM,36.06,-118.39,2004,4,4.97600030899048
BM,36.06,-118.39,2004,5,8.65700054168701
BM,36.06,-118.39,2004,6,13.9500007629395
BM,36.06,-118.39,2004,7,17.443000793457
BM,36.06,-118.39,2004,8,17.113000869751
BM,36.06,-118.39,2004,9,13.9490003585815
BM,36.06,-118.39,2004,10,6.27600049972534
BM,36.06,-118.39,2004,11,2.57900023460388
BM,36.06,-118.39,2004,12,2.18099999427795
BM,36.06,-118.39,2005,1,-0.376000016927719
BM,36.06,-118.39,2005,2,-0.750000059604645
BM,36.06,-118.39,2005,3,0.848000049591064
BM,36.06,-118.39,2005,4,2.60800004005432
BM,36.06,-118.39,2005,5,7.78200054168701
BM,36.06,-118.39,2005,6,11.0500001907349
BM,36.06,-118.39,2005,7,19.3430004119873
BM,36.06,-118.39,2005,8,17.1490001678467
BM,36.06,-118.39,2005,9,11.8510007858276
BM,36.06,-118.39,2005,10,7.63500022888184
BM,36.06,-118.39,2005,11,5.5930004119873
BM,36.06,-118.39,2005,12,2.12800002098083
BM,36.06,-118.39,2006,1,0.0870000049471855
BM,36.06,-118.39,2006,2,0.869000017642975
BM,36.06,-118.39,2006,3,-3.86700010299683
BM,36.06,-118.39,2006,4,2.32600021362305
BM,36.06,-118.39,2006,5,9.58200073242188
BM,36.06,-118.39,2006,6,15.7200012207031
BM,36.06,-118.39,2006,7,18.2040004730225
BM,36.06,-118.39,2006,8,16.3509998321533
BM,36.06,-118.39,2006,9,13.7230005264282
BM,36.06,-118.39,2006,10,8.02300071716309
BM,36.06,-118.39,2006,11,5.81300020217896
BM,36.06,-118.39,2006,12,1.51200008392334
BM,36.06,-118.39,2007,1,-0.633000016212463
BM,36.06,-118.39,2007,2,0.785000026226044
BM,36.06,-118.39,2007,3,4.19500017166138
BM,36.06,-118.39,2007,4,5.20100021362305
BM,36.06,-118.39,2007,5,10.0390005111694
BM,36.06,-118.39,2007,6,14.7920007705688
BM,36.06,-118.39,2007,7,18.443000793457
BM,36.06,-118.39,2007,8,18.2400016784668
BM,36.06,-118.39,2007,9,12.2640008926392
BM,36.06,-118.39,2007,10,8.35500049591064
BM,36.06,-118.39,2007,11,7.45900058746338
BM,36.06,-118.39,2007,12,-1.08600008487701
BM,36.06,-118.39,2008,1,-0.461000025272369
BM,36.06,-118.39,2008,2,0.878000020980835
BM,36.06,-118.39,2008,3,1.70800006389618
BM,36.06,-118.39,2008,4,4.64000034332275
BM,36.06,-118.39,2008,5,7.07000017166138
BM,36.06,-118.39,2008,6,14.5110006332397
BM,36.06,-118.39,2008,7,17.4050006866455
BM,36.06,-118.39,2008,8,18.2120018005371
BM,36.06,-118.39,2008,9,14.6770009994507
BM,36.06,-118.39,2008,10,9.99100017547607
BM,36.06,-118.39,2008,11,6.29600048065186
BM,36.06,-118.39,2008,12,0.255000025033951
BM,36.06,-118.39,2009,1,3.99500012397766
BM,36.06,-118.39,2009,2,-1.05900001525879
BM,36.06,-118.39,2009,3,1.17900002002716
BM,36.06,-118.39,2009,4,3.56100010871887
BM,36.06,-118.39,2009,5,11.2730007171631
BM,36.06,-118.39,2009,6,10.4870004653931
BM,36.06,-118.39,2009,7,18.0830001831055
BM,36.06,-118.39,2009,8,16.32200050354
BM,36.06,-118.39,2009,9,16.1450004577637
BM,36.06,-118.39,2009,10,7.14100027084351
BM,36.06,-118.39,2009,11,4.66700029373169
BM,36.06,-118.39,2009,12,-0.296000003814697
BM,36.06,-118.39,2010,1,0.33500000834465
BM,36.06,-118.39,2010,2,-0.962000072002411
BM,36.06,-118.39,2010,3,0.611000001430511
BM,36.06,-118.39,2010,4,1.94600009918213
BM,36.06,-118.39,2010,5,4.42500019073486
BM,36.06,-118.39,2010,6,13.1350002288818
BM,36.06,-118.39,2010,7,17.0580005645752
BM,36.06,-118.39,2010,8,16.2370014190674
BM,36.06,-118.39,2010,9,15.0150003433228
BM,36.06,-118.39,2010,10,8.01000022888184
BM,36.06,-118.39,2010,11,2.6010000705719
BM,36.06,-118.39,2010,12,1.29700005054474
BM,36.06,-118.39,2011,1,1.78900003433228
BM,36.06,-118.39,2011,2,-1.26400005817413
BM,36.06,-118.39,2011,3,-0.261000007390976
BM,36.06,-118.39,2011,4,3.70500016212463
BM,36.06,-118.39,2011,5,5.12200021743774
BM,36.06,-118.39,2011,6,11.8840007781982
BM,36.06,-118.39,2011,7,15.568000793457
BM,36.06,-118.39,2011,8,17.0440006256104
BM,36.06,-118.39,2011,9,14.5870008468628
BM,36.06,-118.39,2011,10,9.83600044250488
BM,36.06,-118.39,2011,11,3.26700019836426
BM,36.06,-118.39,2011,12,0.862000048160553
BM,36.06,-118.39,2012,1,3.6080002784729
BM,36.06,-118.39,2012,2,0.397000014781952
BM,36.06,-118.39,2012,3,1.2960000038147
BM,36.06,-118.39,2012,4,4.76900005340576
BM,36.06,-118.39,2012,5,9.54000091552734
BM,36.06,-118.39,2012,6,12.4850006103516
BM,36.06,-118.39,2012,7,16.3810005187988
BM,36.06,-118.39,2012,8,18.9720001220703
BM,36.06,-118.39,2012,9,15.568000793457
BM,36.06,-118.39,2012,10,10.0090007781982
BM,36.06,-118.39,2012,11,5.36400032043457
BM,36.06,-118.39,2012,12,-1.1690000295639
BM,36.06,-118.39,1897,1,-1.62600004673004
BM,36.06,-118.39,1897,2,-2.69700002670288
BM,36.06,-118.39,1897,3,-3.7110002040863
BM,36.06,-118.39,1897,4,3.22500014305115
BM,36.06,-118.39,1897,5,8.3730001449585
BM,36.06,-118.39,1897,6,9.99200057983398
BM,36.06,-118.39,1897,7,14.2150011062622
BM,36.06,-118.39,1897,8,16.4780006408691
BM,36.06,-118.39,1897,9,10.7650003433228
BM,36.06,-118.39,1897,10,6.37400007247925
BM,36.06,-118.39,1897,11,3.98700022697449
BM,36.06,-118.39,1897,12,-2.27400016784668
BM,36.06,-118.39,1901,1,-2.125
BM,36.06,-118.39,1901,2,-2.31000018119812
BM,36.06,-118.39,1901,3,0.0840000063180923
BM,36.06,-118.39,1901,4,2.49500012397766
BM,36.06,-118.39,1901,5,5.20000028610229
BM,36.06,-118.39,1901,6,10.8720006942749
BM,36.06,-118.39,1901,7,15.2950010299683
BM,36.06,-118.39,1901,8,15.0130004882812
BM,36.06,-118.39,1901,9,9.75900077819824
BM,36.06,-118.39,1901,10,8.2470006942749
BM,36.06,-118.39,1901,11,4.54700040817261
BM,36.06,-118.39,1901,12,0.435000032186508
BM,36.06,-118.39,1906,1,0.202000007033348
BM,36.06,-118.39,1906,2,0.567000031471252
BM,36.06,-118.39,1906,3,-0.52700001001358
BM,36.06,-118.39,1906,4,0.969000041484833
BM,36.06,-118.39,1906,5,4.01999998092651
BM,36.06,-118.39,1906,6,9.09600067138672
BM,36.06,-118.39,1906,7,16.1480007171631
BM,36.06,-118.39,1906,8,15.2910003662109
BM,36.06,-118.39,1906,9,11.2540006637573
BM,36.06,-118.39,1906,10,8.06500053405762
BM,36.06,-118.39,1906,11,1.32700002193451
BM,36.06,-118.39,1906,12,0.426000028848648
BM,36.06,-118.39,1908,1,-0.136000007390976
BM,36.06,-118.39,1908,2,-2.96800017356873
BM,36.06,-118.39,1908,3,0.0310000013560057
BM,36.06,-118.39,1908,4,3.53600025177002
BM,36.06,-118.39,1908,5,3.08200025558472
BM,36.06,-118.39,1908,6,10.16100025177
BM,36.06,-118.39,1908,7,18.8880004882812
BM,36.06,-118.39,1908,8,17.3299999237061
BM,36.06,-118.39,1908,9,12.492000579834
BM,36.06,-118.39,1908,10,5.41600036621094
BM,36.06,-118.39,1908,11,3.43600010871887
BM,36.06,-118.39,1908,12,-1.56000006198883
BM,36.06,-118.39,1911,1,-0.355000019073486
BM,36.06,-118.39,1911,2,-4.12700033187866
BM,36.06,-118.39,1911,3,1.67500007152557
BM,36.06,-118.39,1911,4,2.04800009727478
BM,36.06,-118.39,1911,5,4.33500003814697
BM,36.06,-118.39,1911,6,11.4090003967285
BM,36.06,-118.39,1911,7,14.5290002822876
BM,36.06,-118.39,1911,8,13.1720008850098
BM,36.06,-118.39,1911,9,8.08800029754639
BM,36.06,-118.39,1911,10,4.58800029754639
BM,36.06,-118.39,1911,11,2.20900011062622
BM,36.06,-118.39,1911,12,-2.92500019073486
BM,36.06,-118.39,1912,1,0.0780000016093254
BM,36.06,-118.39,1912,2,-0.864000022411346
BM,36.06,-118.39,1912,3,-2.29500007629395
BM,36.06,-118.39,1912,4,-0.816000044345856
BM,36.06,-118.39,1912,5,4.99100017547607
BM,36.06,-118.39,1912,6,10.7910003662109
BM,36.06,-118.39,1912,7,12.5180006027222
BM,36.06,-118.39,1912,8,12.282000541687
BM,36.06,-118.39,1912,9,9.75
BM,36.06,-118.39,1912,10,4.75800037384033
BM,36.06,-118.39,1912,11,3.5860002040863
BM,36.06,-118.39,1912,12,-2.33500003814697
BM,36.06,-118.39,1913,1,-2.24700021743774
BM,36.06,-118.39,1913,2,-1.84300005435944
BM,36.06,-118.39,1913,3,-1.71700012683868
BM,36.06,-118.39,1913,4,2.45500016212463
BM,36.06,-118.39,1913,5,6.26600027084351
BM,36.06,-118.39,1913,6,8.97000026702881
BM,36.06,-118.39,1913,7,12.7110004425049
BM,36.06,-118.39,1913,8,14.2280006408691
BM,36.06,-118.39,1913,9,11.988000869751
BM,36.06,-118.39,1913,10,6.72600030899048
BM,36.06,-118.39,1913,11,2.62000012397766
BM,36.06,-118.39,1913,12,-1.30600011348724
BM,36.06,-118.39,1920,1,1.13300001621246
BM,36.06,-118.39,1920,2,-0.918000042438507
BM,36.06,-118.39,1920,3,-1.52400004863739
BM,36.06,-118.39,1920,4,1.51800012588501
BM,36.06,-118.39,1920,5,5.79800033569336
BM,36.06,-118.39,1920,6,9.96700000762939
BM,36.06,-118.39,1920,7,14.4090003967285
BM,36.06,-118.39,1920,8,14.9530010223389
BM,36.06,-118.39,1920,9,10.081000328064
BM,36.06,-118.39,1920,10,3.65300011634827
BM,36.06,-118.39,1920,11,1.58200001716614
BM,36.06,-118.39,1920,12,-1.17900002002716
BM,36.06,-118.39,1922,1,-5.80500030517578
BM,36.06,-118.39,1922,2,-4.9810004234314
BM,36.06,-118.39,1922,3,-2.94500017166138
BM,36.06,-118.39,1922,4,-0.102000005543232
BM,36.06,-118.39,1922,5,5.06600046157837
BM,36.06,-118.39,1922,6,11.6080007553101
BM,36.06,-118.39,1922,7,15.4570007324219
BM,36.06,-118.39,1922,8,14.2100009918213
BM,36.06,-118.39,1922,9,12.6600008010864
BM,36.06,-118.39,1922,10,5.58300018310547
BM,36.06,-118.39,1922,11,0.950000047683716
BM,36.06,-118.39,1922,12,-0.309000015258789
BM,36.06,-118.39,1923,1,-2.9300000667572
BM,36.06,-118.39,1923,2,-3.17700004577637
BM,36.06,-118.39,1923,3,-0.603000044822693
BM,36.06,-118.39,1923,4,-0.224000006914139
BM,36.06,-118.39,1923,5,5.99300050735474
BM,36.06,-118.39,1923,6,7.87900018692017
BM,36.06,-118.39,1923,7,12.7940006256104
BM,36.06,-118.39,1923,8,15.3040008544922
BM,36.06,-118.39,1923,9,11.0870008468628
BM,36.06,-118.39,1923,10,4.17600011825562
BM,36.06,-118.39,1923,11,2.44500017166138
BM,36.06,-118.39,1923,12,-2.12100005149841
BM,36.06,-118.39,1924,1,-2.1780002117157
BM,36.06,-118.39,1924,2,0.680000007152557
BM,36.06,-118.39,1924,3,-2.13000011444092
BM,36.06,-118.39,1924,4,1.85400009155273
BM,36.06,-118.39,1924,5,8.1220006942749
BM,36.06,-118.39,1924,6,11.7930002212524
BM,36.06,-118.39,1924,7,13.8540010452271
BM,36.06,-118.39,1924,8,13.6580009460449
BM,36.06,-118.39,1924,9,11.2290000915527
BM,36.06,-118.39,1924,10,3.74200010299683
BM,36.06,-118.39,1924,11,2.28700017929077
BM,36.06,-118.39,1924,12,-2.66000008583069
BM,36.06,-118.39,1929,1,-2.21500015258789
BM,36.06,-118.39,1929,2,-3.95400023460388
BM,36.06,-118.39,1929,3,-0.972000062465668
BM,36.06,-118.39,1929,4,-0.893000066280365
BM,36.06,-118.39,1929,5,6.05200052261353
BM,36.06,-118.39,1929,6,9.24200057983398
BM,36.06,-118.39,1929,7,13.9740009307861
BM,36.06,-118.39,1929,8,15.6480007171631
BM,36.06,-118.39,1929,9,10.5930004119873
BM,36.06,-118.39,1929,10,7.67800045013428
BM,36.06,-118.39,1929,11,4.72500038146973
BM,36.06,-118.39,1929,12,4.53299999237061
BM,36.06,-118.39,1934,1,0.815000057220459
BM,36.06,-118.39,1934,2,0.16100001335144
BM,36.06,-118.39,1934,3,4.69300031661987
BM,36.06,-118.39,1934,4,6.01100015640259
BM,36.06,-118.39,1934,5,7.80400037765503
BM,36.06,-118.39,1934,6,8.51000022888184
BM,36.06,-118.39,1934,7,14.3490009307861
BM,36.06,-118.39,1934,8,15.1990003585815
BM,36.06,-118.39,1934,9,11.657000541687
BM,36.06,-118.39,1934,10,7.014000415802
BM,36.06,-118.39,1934,11,3.42000007629395
BM,36.06,-118.39,1934,12,0.455000013113022
BM,36.06,-118.39,1935,1,-1.73300004005432
BM,36.06,-118.39,1935,2,-0.703000009059906
BM,36.06,-118.39,1935,3,-2.1340000629425
BM,36.06,-118.39,1935,4,1.24800002574921
BM,36.06,-118.39,1935,5,4.66600036621094
BM,36.06,-118.39,1935,6,12.2540006637573
BM,36.06,-118.39,1935,7,12.9220008850098
BM,36.06,-118.39,1935,8,14.9090003967285
BM,36.06,-118.39,1935,9,12.5530004501343
BM,36.06,-118.39,1935,10,4.82800006866455
BM,36.06,-118.39,1935,11,1.8840000629425
BM,36.06,-118.39,1935,12,0.626000046730042
BM,36.06,-118.39,1943,1,-0.223000004887581
BM,36.06,-118.39,1943,2,-0.435000032186508
BM,36.06,-118.39,1943,3,0.466000020503998
BM,36.06,-118.39,1943,4,2.46800017356873
BM,36.06,-118.39,1943,5,6.30900049209595
BM,36.06,-118.39,1943,6,7.48700046539307
BM,36.06,-118.39,1943,7,13.7530002593994
BM,36.06,-118.39,1943,8,12.702000617981
BM,36.06,-118.39,1943,9,12.8840007781982
BM,36.06,-118.39,1943,10,6.80400037765503
BM,36.06,-118.39,1943,11,4.24300003051758
BM,36.06,-118.39,1943,12,-0.101000003516674
BM,36.06,-118.39,1944,1,-1.93500006198883
BM,36.06,-118.39,1944,2,-4.28800010681152
BM,36.06,-118.39,1944,3,-1.4410001039505
BM,36.06,-118.39,1944,4,-0.550999999046326
BM,36.06,-118.39,1944,5,5.19800043106079
BM,36.06,-118.39,1944,6,6.47800016403198
BM,36.06,-118.39,1944,7,12.4590005874634
BM,36.06,-118.39,1944,8,13.3940010070801
BM,36.06,-118.39,1944,9,11.2160005569458
BM,36.06,-118.39,1944,10,6.32500028610229
BM,36.06,-118.39,1944,11,-0.108000002801418
BM,36.06,-118.39,1944,12,-1.17400002479553
BM,36.06,-118.39,1948,1,1.32000005245209
BM,36.06,-118.39,1948,2,-4.15700006484985
BM,36.06,-118.39,1948,3,-3.67700028419495
BM,36.06,-118.39,1948,4,0.669000029563904
BM,36.06,-118.39,1948,5,3.75200009346008
BM,36.06,-118.39,1948,6,9.54300022125244
BM,36.06,-118.39,1948,7,13.3650007247925
BM,36.06,-118.39,1948,8,13.7320003509521
BM,36.06,-118.39,1948,9,11.5900001525879
BM,36.06,-118.39,1948,10,6.47700023651123
BM,36.06,-118.39,1948,11,2.29100012779236
BM,36.06,-118.39,1948,12,-3.40700006484985
BM,36.06,-118.39,1956,1,-1.30800008773804
BM,36.06,-118.39,1956,2,-3.8360002040863
BM,36.06,-118.39,1956,3,0.534000039100647
BM,36.06,-118.39,1956,4,0.921000063419342
BM,36.06,-118.39,1956,5,5.51700019836426
BM,36.06,-118.39,1956,6,10.7170009613037
BM,36.06,-118.39,1956,7,13.32200050354
BM,36.06,-118.39,1956,8,12.5460004806519
BM,36.06,-118.39,1956,9,12.5670003890991
BM,36.06,-118.39,1956,10,4.67000007629395
BM,36.06,-118.39,1956,11,3.6010000705719
BM,36.06,-118.39,1956,12,1.25800001621246
BM,36.06,-118.39,1957,1,-5.30100011825562
BM,36.06,-118.39,1957,2,-0.0410000011324883
BM,36.06,-118.39,1957,3,-0.606000006198883
BM,36.06,-118.39,1957,4,1.60500001907349
BM,36.06,-118.39,1957,5,3.2810001373291
BM,36.06,-118.39,1957,6,11.4450006484985
BM,36.06,-118.39,1957,7,13.5790004730225
BM,36.06,-118.39,1957,8,13.1520004272461
BM,36.06,-118.39,1957,9,10.8600006103516
BM,36.06,-118.39,1957,10,3.52000021934509
BM,36.06,-118.39,1957,11,-0.0370000004768372
BM,36.06,-118.39,1957,12,0.811000049114227
BM,36.06,-118.39,1960,1,-5.29700040817261
BM,36.06,-118.39,1960,2,-3.50000023841858
BM,36.06,-118.39,1960,3,1.62200009822845
BM,36.06,-118.39,1960,4,2.45700001716614
BM,36.06,-118.39,1960,5,5.05300045013428
BM,36.06,-118.39,1960,6,13.0310010910034
BM,36.06,-118.39,1960,7,15.0600004196167
BM,36.06,-118.39,1960,8,14.3200006484985
BM,36.06,-118.39,1960,9,12.8640003204346
BM,36.06,-118.39,1960,10,6.22900009155273
BM,36.06,-118.39,1960,11,0.52700001001358
BM,36.06,-118.39,1960,12,-0.311000019311905
BM,36.06,-118.39,1967,1,0.127000004053116
BM,36.06,-118.39,1967,2,0.867000043392181
BM,36.06,-118.39,1967,3,-0.826000034809113
BM,36.06,-118.39,1967,4,-4.07200002670288
BM,36.06,-118.39,1967,5,5.03600025177002
BM,36.06,-118.39,1967,6,8.6230001449585
BM,36.06,-118.39,1967,7,15.9370012283325
BM,36.06,-118.39,1967,8,16.7990016937256
BM,36.06,-118.39,1967,9,11.7830009460449
BM,36.06,-118.39,1967,10,9.4370002746582
BM,36.06,-118.39,1967,11,4.74200010299683
BM,36.06,-118.39,1967,12,-3.65500020980835
BM,36.06,-118.39,1968,1,-1.31500005722046
BM,36.06,-118.39,1968,2,0.562000036239624
BM,36.06,-118.39,1968,3,-0.444000035524368
BM,36.06,-118.39,1968,4,2.45000004768372
BM,36.06,-118.39,1968,5,5.46600008010864
BM,36.06,-118.39,1968,6,11.9270009994507
BM,36.06,-118.39,1968,7,15.0520009994507
BM,36.06,-118.39,1968,8,12.3490009307861
BM,36.06,-118.39,1968,9,12.3830003738403
BM,36.06,-118.39,1968,10,7.41100025177002
BM,36.06,-118.39,1968,11,2.29700016975403
BM,36.06,-118.39,1968,12,-2.76300024986267
BM,36.06,-118.39,1974,1,-2.46900010108948
BM,36.06,-118.39,1974,2,-1.03700006008148
BM,36.06,-118.39,1974,3,0.0110000008717179
BM,36.06,-118.39,1974,4,1.57700002193451
BM,36.06,-118.39,1974,5,6.50300025939941
BM,36.06,-118.39,1974,6,12.6280002593994
BM,36.06,-118.39,1974,7,13.9850006103516
BM,36.06,-118.39,1974,8,14.4210004806519
BM,36.06,-118.39,1974,9,13.9140005111694
BM,36.06,-118.39,1974,10,6.39100027084351
BM,36.06,-118.39,1974,11,2.81000018119812
BM,36.06,-118.39,1974,12,-1.47000002861023
BM,36.06,-118.39,1977,1,-1.65500009059906
BM,36.06,-118.39,1977,2,1.25800001621246
BM,36.06,-118.39,1977,3,-3.70400023460388
BM,36.06,-118.39,1977,4,4.18800020217896
BM,36.06,-118.39,1977,5,0.967000067234039
BM,36.06,-118.39,1977,6,12.1460008621216
BM,36.06,-118.39,1977,7,14.1770009994507
BM,36.06,-118.39,1977,8,15.2900009155273
BM,36.06,-118.39,1977,9,10.710000038147
BM,36.06,-118.39,1977,10,8.41499996185303
BM,36.06,-118.39,1977,11,4.61199998855591
BM,36.06,-118.39,1977,12,2.02900004386902
