"ArrayTaskID","nameID","trial","RMSE_AIC","RMSE_GLM","RMSE_STAN","RMSE_modelAvg","AIC_TPR","AIC_TNR","GLM_TPR","GLM_TNR","modelAvg_TPR","modelAvg_TNR","STAN_beta_TPR","STAN_beta_TNR","STAN_beta_FPR","STAN_beta_FNR","AIC_coverage","GLM_coverage","Stan_coverage_escape","Stan_coverage_noescape","MAvg_coverage_escape","MAvg_coverage_noescape","numTrials","n","K","num_strong","prob_cycle","trend_fraction","freq","sigma","probWeakCorr","numStrongCorr","strongSelf","corrLevel","corrChange","propChange","changeSize","changeTimeVar"
1,"AICSTANredo1",38,0.753982694790899,1.39912580432416,0.952188026884677,0.749306216517667,1,0.6,0.6,0.955555555555556,1,0.644444444444444,1,0.977777777777778,0.0222222222222222,0,0.5,0.92,1,0.931818181818182,0.357142857142857,0.194444444444444,50,100,50,5,0.5,0.5,1,0.5,0.2,1,TRUE,0.1,FALSE,0,0,0
1,"AICSTANredo1",39,0.760259699283946,2.37009365892901,0.978748262059005,0.737058706260508,1,0.622222222222222,0.6,0.933333333333333,1,0.666666666666667,0.8,0.977777777777778,0.0222222222222222,0.2,0.523809523809524,0.86,0.75,0.826086956521739,0.5625,0.0882352941176471,50,100,50,5,0.5,0.5,1,0.5,0.2,1,TRUE,0.1,FALSE,0,0,0
1,"AICSTANredo1",40,0.784825086665195,1.70999560528761,0.978767940004887,0.826828701801152,1,0.488888888888889,1,0.844444444444444,1,0.555555555555556,1,0.911111111111111,0.0888888888888889,0,0.814814814814815,0.72,1,0.883720930232558,0.545454545454545,0.384615384615385,50,100,50,5,0.5,0.5,1,0.5,0.2,1,TRUE,0.1,FALSE,0,0,0
1,"AICSTANredo1",41,1.06447740589746,1.33551972342825,0.983437077060714,1.05493579568111,0.8,0.666666666666667,0.6,1,0.8,0.688888888888889,0.8,0.977777777777778,0.0222222222222222,0.2,0.555555555555556,1,1,0.978260869565217,0.466666666666667,0.0857142857142857,50,100,50,5,0.5,0.5,1,0.5,0.2,1,TRUE,0.1,FALSE,0,0,0
1,"AICSTANredo1",42,0.663334909407395,1.29846839473651,0.904329023437754,0.658766732072983,1,0.644444444444444,0.8,0.977777777777778,1,0.688888888888889,1,0.977777777777778,0.0222222222222222,0,0.75,1,1,0.977777777777778,0.583333333333333,0.210526315789474,50,100,50,5,0.5,0.5,1,0.5,0.2,1,TRUE,0.1,FALSE,0,0,0
1,"AICSTANredo1",43,1.20800857464015,1.27224183680229,0.77675134270257,1.18431919873788,1,0.311111111111111,0.6,0.977777777777778,1,0.355555555555556,1,1,0,0,0.542857142857143,0.98,1,1,0.238095238095238,0.379310344827586,50,100,50,5,0.5,0.5,1,0.5,0.2,1,TRUE,0.1,FALSE,0,0,0
1,"AICSTANredo1",44,0.658633255148224,0.992734531802735,0.831137869370294,0.664282450682585,1,0.666666666666667,1,1,1,0.688888888888889,1,0.911111111111111,0.0888888888888889,0,0.631578947368421,0.98,1,0.931818181818182,0.6,0.114285714285714,50,100,50,5,0.5,0.5,1,0.5,0.2,1,TRUE,0.1,FALSE,0,0,0
1,"AICSTANredo1",45,0.751145594942923,1.73648941576171,0.913548451484923,0.737224219414539,1,0.422222222222222,0.8,0.888888888888889,1,0.466666666666667,0.8,1,0,0.2,0.6,0.82,1,0.936170212765957,0.571428571428571,0.206896551724138,50,100,50,5,0.5,0.5,1,0.5,0.2,1,TRUE,0.1,FALSE,0,0,0
1,"AICSTANredo1",46,0.944019402515991,1.41716987979153,0.970864153888673,0.86809384189297,1,0.4,0.6,0.844444444444444,1,0.444444444444444,0.6,0.977777777777778,0.0222222222222222,0.4,0.612903225806452,0.76,1,0.936170212765957,0.333333333333333,0.428571428571429,50,100,50,5,0.5,0.5,1,0.5,0.2,1,TRUE,0.1,FALSE,0,0,0
1,"AICSTANredo1",47,0.896040723051443,1.43047972873992,0.925735362574914,0.891537408758541,1,0.222222222222222,0.8,0.888888888888889,1,0.244444444444444,1,0.888888888888889,0.111111111111111,0,0.538461538461538,0.82,0.571428571428571,0.953488372093023,0.307692307692308,0.541666666666667,50,100,50,5,0.5,0.5,1,0.5,0.2,1,TRUE,0.1,FALSE,0,0,0
1,"AICSTANredo1",48,1.18778146039155,1.54851916884689,0.900984951373983,1.14699081931088,1,0.333333333333333,0.8,0.888888888888889,1,0.377777777777778,1,1,0,0,0.441176470588235,0.86,1,1,0.24,0.36,50,100,50,5,0.5,0.5,1,0.5,0.2,1,TRUE,0.1,FALSE,0,0,0
1,"AICSTANredo1",49,0.91210978089167,0.880412228855459,0.992665729480411,0.908162376487458,1,0.555555555555556,1,1,1,0.577777777777778,1,0.933333333333333,0.0666666666666667,0,0.625,0.98,1,1,0.571428571428571,0.25,50,100,50,5,0.5,0.5,1,0.5,0.2,1,TRUE,0.1,FALSE,0,0,0
1,"AICSTANredo1",50,0.8277526738107,0.82183413074731,0.869429136731599,0.848658678977684,1,0.422222222222222,1,0.955555555555556,1,0.466666666666667,1,0.955555555555556,0.0444444444444444,0,0.566666666666667,1,0.714285714285714,0.930232558139535,0.35,0.3,50,100,50,5,0.5,0.5,1,0.5,0.2,1,TRUE,0.1,FALSE,0,0,0
